timestamp,currency,high,low
2022-12-15T23:15:00+00:00,USDT,1.000283333333333413150967317051254212856292724609375,1.000283333333333413150967317051254212856292724609375
2022-12-18T23:45:00+00:00,ETH,1191.055336541992119236965663731098175048828125,1191.055336541992119236965663731098175048828125
2022-12-19T23:15:00+00:00,ETH,1166.382885305464924385887570679187774658203125,1166.382885305464924385887570679187774658203125
2022-12-18T23:45:00+00:00,USDT,1.0002999999999999669597627871553413569927215576171875,1.0002999999999999669597627871553413569927215576171875
2022-12-19T23:15:00+00:00,USDT,1.0001055555555555809377210607635788619518280029296875,1.0001055555555555809377210607635788619518280029296875
2022-01-01T23:45:00+00:00,USDT,1.0048611973498327021303566652932204306125640869140625,1.0048611973498327021303566652932204306125640869140625
2022-01-02T23:15:00+00:00,USDT,1.0031182635357556165445203077979385852813720703125,1.0031182635357556165445203077979385852813720703125
2022-02-03T23:45:00+00:00,ETH,2667.19090000000005602487362921237945556640625,2667.19090000000005602487362921237945556640625
2022-02-04T23:15:00+00:00,ETH,2956.324049121523785288445651531219482421875,2956.324049121523785288445651531219482421875
2022-02-20T23:45:00+00:00,XCH,75.8829106461156470686546526849269866943359375,75.8829106461156470686546526849269866943359375
2022-02-21T23:15:00+00:00,XCH,76.1281000000000034333424991928040981292724609375,76.1281000000000034333424991928040981292724609375
2022-02-25T23:45:00+00:00,USDT,1.002229200074321369129393133334815502166748046875,1.002229200074321369129393133334815502166748046875
2022-02-25T23:45:00+00:00,XCH,78.831411961273232691382872872054576873779296875,78.831411961273232691382872872054576873779296875
2022-02-26T23:15:00+00:00,XCH,77.561225000000007412381819449365139007568359375,77.561225000000007412381819449365139007568359375
2022-03-30T23:45:00+00:00,USDT,0.999395234371986074251026366255246102809906005859375,0.999395234371986074251026366255246102809906005859375
2022-03-30T23:45:00+00:00,XCH,70.9814999999999969304553815163671970367431640625,70.9814999999999969304553815163671970367431640625
2022-04-24T23:45:00+00:00,ETH,2930.58243189843642539926804602146148681640625,2930.58243189843642539926804602146148681640625
2022-04-25T23:15:00+00:00,ETH,3020.83280000000013387762010097503662109375,3020.83280000000013387762010097503662109375
2022-06-02T23:45:00+00:00,XCH,33.44578333333333119981034542433917522430419921875,33.44578333333333119981034542433917522430419921875
2022-06-16T23:45:00+00:00,XCH,29.785083333333336241821598378010094165802001953125,29.785083333333336241821598378010094165802001953125
2022-06-16T23:45:00+00:00,USDT,0.99915555555555546352053397640702314674854278564453125,0.99915555555555546352053397640702314674854278564453125
2022-06-17T23:15:00+00:00,USDT,0.99856166666666645870265028861467726528644561767578125,0.99856166666666645870265028861467726528644561767578125
2022-08-16T23:45:00+00:00,BTC,23842.9626221029902808368206024169921875,23842.9626221029902808368206024169921875
2022-08-17T23:15:00+00:00,BTC,23324.52270689855140517465770244598388671875,23324.52270689855140517465770244598388671875
2022-10-12T23:45:00+00:00,XCH,31.619900000000001227817847393453121185302734375,31.619900000000001227817847393453121185302734375
2022-10-13T23:15:00+00:00,XCH,31.864866666666667782692456967197358608245849609375,31.864866666666667782692456967197358608245849609375
2022-11-08T23:45:00+00:00,USDT,1.000533333333333274595133843831717967987060546875,1.000533333333333274595133843831717967987060546875
2022-11-09T23:15:00+00:00,USDT,0.999049999999999993605115378159098327159881591796875,0.999049999999999993605115378159098327159881591796875
2022-11-08T23:45:00+00:00,XCH,31.3422893583922785865070181898772716522216796875,31.3422893583922785865070181898772716522216796875
2022-11-09T23:15:00+00:00,XCH,29.31006000000000000227373675443232059478759765625,29.31006000000000000227373675443232059478759765625
2022-11-13T23:45:00+00:00,USDT,0.99893333333333333978742984982091002166271209716796875,0.99893333333333333978742984982091002166271209716796875
2022-11-14T23:15:00+00:00,USDT,0.99923333333333330674719263697625137865543365478515625,0.99923333333333330674719263697625137865543365478515625
2022-11-13T23:45:00+00:00,XCH,31.142333333333329647985010524280369281768798828125,31.142333333333329647985010524280369281768798828125
2022-11-14T23:15:00+00:00,XCH,31.113099999999999312194631784223020076751708984375,31.113099999999999312194631784223020076751708984375
2022-11-18T23:45:00+00:00,USDT,0.99905833333333327050951311321114189922809600830078125,0.99905833333333327050951311321114189922809600830078125
2022-11-19T23:15:00+00:00,USDT,0.99911000000000005361044941309955902397632598876953125,0.99911000000000005361044941309955902397632598876953125
2022-12-20T23:45:00+00:00,USDT,1.00032777777777770467082518734969198703765869140625,1.00032777777777770467082518734969198703765869140625
2022-12-21T23:15:00+00:00,USDT,1.000283333333333413150967317051254212856292724609375,1.000283333333333413150967317051254212856292724609375
2022-12-25T23:45:00+00:00,USDT,1.0002666666666666372975669219158589839935302734375,1.0002666666666666372975669219158589839935302734375
2022-12-26T23:15:00+00:00,USDT,1.000294444444444597053234247141517698764801025390625,1.000294444444444597053234247141517698764801025390625
2022-12-25T23:45:00+00:00,ETH,1217.3507331237224207143299281597137451171875,1217.3507331237224207143299281597137451171875
2022-02-03T23:45:00+00:00,XCH,79.6766999999999967485564411617815494537353515625,79.6766999999999967485564411617815494537353515625
2022-02-04T23:15:00+00:00,XCH,82.2367666666666679020636365748941898345947265625,82.2367666666666679020636365748941898345947265625
2022-02-25T23:45:00+00:00,ETH,2830.48952117159069530316628515720367431640625,2830.48952117159069530316628515720367431640625
2022-02-26T23:15:00+00:00,ETH,2795.62964042757948845974169671535491943359375,2795.62964042757948845974169671535491943359375
2022-04-03T23:45:00+00:00,BTC,46400.6828857731670723296701908111572265625,46400.6828857731670723296701908111572265625
2022-04-04T23:15:00+00:00,BTC,46683.0156666666662204079329967498779296875,46683.0156666666662204079329967498779296875
2022-04-03T23:45:00+00:00,USDT,1.0006984085001968676209571640356443822383880615234375,1.0006984085001968676209571640356443822383880615234375
2022-04-04T23:15:00+00:00,USDT,0.99920336486596017522288093459792435169219970703125,0.99920336486596017522288093459792435169219970703125
2022-04-08T23:45:00+00:00,BTC,42125.06919999999809078872203826904296875,42125.06919999999809078872203826904296875
2022-04-09T23:15:00+00:00,BTC,42515.8165333333381568081676959991455078125,42515.8165333333381568081676959991455078125
2022-05-11T23:45:00+00:00,XCH,40.55770000000000408135747420601546764373779296875,40.55770000000000408135747420601546764373779296875
2022-05-25T23:45:00+00:00,USDT,1.0002059984832627481665667801280505955219268798828125,1.0002059984832627481665667801280505955219268798828125
2022-05-26T23:15:00+00:00,USDT,1.0014332451374519106224170172936283051967620849609375,1.0014332451374519106224170172936283051967620849609375
2022-06-08T23:45:00+00:00,USDT,1.001125054803163383354558391147293150424957275390625,1.001125054803163383354558391147293150424957275390625
2022-06-09T23:15:00+00:00,USDT,0.9995888888888888601513826870359480381011962890625,0.9995888888888888601513826870359480381011962890625
2022-06-18T23:45:00+00:00,USDT,0.99898666666666680047370618922286666929721832275390625,0.99898666666666680047370618922286666929721832275390625
2022-06-19T23:15:00+00:00,USDT,0.99881333333333321977676177993998862802982330322265625,0.99881333333333321977676177993998862802982330322265625
2022-07-26T23:45:00+00:00,USDT,1.00011111111111095084424960077740252017974853515625,1.00011111111111095084424960077740252017974853515625
2022-07-27T23:15:00+00:00,USDT,1.000283333333333413150967317051254212856292724609375,1.000283333333333413150967317051254212856292724609375
2022-08-09T23:45:00+00:00,XCH,43.20116666666666560558951459825038909912109375,43.20116666666666560558951459825038909912109375
